unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
70095154,2026-08-17T17:43:06.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED,RESIDENTIAL BUILDING,11207.0,74 ARLINGTON AVENUE,ARLINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BROOKLYN,37.0,Precinct 75,3039330016.0,BROOKLYN,1014211.0,186947.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.679752388235904,-73.89197987058503,POINT (-73.891979870585 40.679752388236)
70092373,2026-08-17T17:43:06.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,11207.0,74 ARLINGTON AVENUE,ARLINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BROOKLYN,37.0,Precinct 75,3039330016.0,BROOKLYN,1014211.0,186947.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.679752388235904,-73.89197987058503,POINT (-73.891979870585 40.679752388236)
70100684,2026-08-17T17:43:06.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,,RESIDENTIAL BUILDING,11207.0,74 ARLINGTON AVENUE,ARLINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,05 BROOKLYN,37.0,Precinct 75,3039330016.0,BROOKLYN,1014211.0,186947.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.679752388235904,-73.89197987058503,POINT (-73.891979870585 40.679752388236)
70096191,2026-08-17T17:43:06.000,2026-08-17T19:11:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11219.0,1425 51 STREET,51 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,51 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T19:11:17.000,12 BROOKLYN,44.0,Precinct 66,3056500068.0,BROOKLYN,986924.0,169587.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63215329203338,-73.99036615148047,POINT (-73.99036615148 40.632153292033)
70097475,2026-08-17T17:42:58.000,2026-08-17T21:18:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11224.0,WEST 5 STREET,WEST 5 STREET,WEST 5 STREET,SEABREEZE AVENUE,WEST 5 STREET,SEABREEZE AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T21:18:30.000,13 BROOKLYN,48.0,Precinct 60,,BROOKLYN,991743.0,149148.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57604964051263,-73.97302700318991,POINT (-73.97302700319 40.576049640513)
70099747,2026-08-17T17:42:51.000,2026-08-18T00:01:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10314.0,150 WOODBINE AVENUE,WOODBINE AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,ADDRESS,STATEN ISLAND,WOODBINE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T00:01:24.000,01 STATEN ISLAND,50.0,Precinct 121,5015010320.0,STATEN ISLAND,943094.0,163676.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61583365339029,-74.14824006135927,POINT (-74.148240061359 40.61583365339)
70095463,2026-08-17T17:42:43.000,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11378.0,60-58 FLUSHING AVENUE,FLUSHING AVENUE,60 PLACE,58 ROAD,60 PLACE,58 ROAD,ADDRESS,MASPETH,FLUSHING AVENUE,,In Progress,,,,05 QUEENS,30.0,Precinct 104,4027270010.0,QUEENS,1010427.0,201648.0,ONLINE,Unspecified,QUEENS,Van,,,,,,,40.72011517300682,-73.90556539429564,POINT (-73.905565394296 40.720115173007)
70096402,2026-08-17T17:42:42.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,,11215.0,8 STREET,8 STREET,8 STREET,8 AVENUE,8 STREET,8 AVENUE,INTERSECTION,,,,In Progress,,,,06 BROOKLYN,39.0,Precinct 78,,BROOKLYN,990155.0,182050.0,MOBILE,Unspecified,BROOKLYN,,,"8 STREET AND 8 AVENUE, BROOKLYN, NY, 11215",,,,,40.66635995800468,-73.97871464107632,POINT (-73.978714641076 40.666359958005)
70098769,2026-08-17T17:42:29.000,2026-08-17T19:22:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10474.0,RANDALL AVENUE,RANDALL AVENUE,RANDALL AVENUE,LEGGETT AVENUE,RANDALL AVENUE,LEGGETT AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T19:22:49.000,02 BRONX,17.0,Precinct 41,,BRONX,1013776.0,234799.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81109547580708,-73.893338128253,POINT (-73.893338128253 40.811095475807)
70102529,2026-08-17T17:42:22.000,2026-08-17T18:51:45.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11364.0,48-33 CLEARVIEW EXPRESSWAY,CLEARVIEW EXPRESSWAY,48 AVENUE,50 AVENUE,48 AVENUE,50 AVENUE,ADDRESS,OAKLAND GARDENS,CLEARVIEW EXPRESSWAY SR EAST,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T18:51:50.000,11 QUEENS,23.0,Precinct 111,4073640047.0,QUEENS,1046532.0,213714.0,PHONE,Unspecified,QUEENS,Car,,,,,,,40.75305274123492,-73.7752038206677,POINT (-73.775203820668 40.753052741235)
70098351,2026-08-17T17:42:21.000,2026-08-17T18:42:14.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,,Street/Sidewalk,10303.0,89 MERSEREAU AVENUE,MERSEREAU AVENUE,CHRISTOPHER STREET,DAVIDSON STREET,CHRISTOPHER STREET,DAVIDSON STREET,ADDRESS,STATEN ISLAND,MERSEREAU AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T18:42:19.000,01 STATEN ISLAND,49.0,Precinct 121,5012390020.0,STATEN ISLAND,938855.0,171148.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63632198493284,-74.16355876079932,POINT (-74.163558760799 40.636321984933)
70099893,2026-08-17T17:42:20.000,,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Sidewalk,11412.0,117-12 199 STREET,199 STREET,LINDEN BOULEVARD,118 AVENUE,LINDEN BOULEVARD,118 AVENUE,ADDRESS,SAINT ALBANS,199 STREET,,In Progress,,,,12 QUEENS,27.0,Precinct 113,4126190013.0,QUEENS,1052666.0,192176.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69389105051663,-73.75328326030616,POINT (-73.753283260306 40.693891050517)
70094144,2026-08-17T17:42:18.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11368.0,46 AVENUE,46 AVENUE,46 AVENUE,111 STREET,46 AVENUE,111 STREET,INTERSECTION,,,,In Progress,,,,04 QUEENS,21.0,Precinct 110,,QUEENS,1024689.0,211885.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7481594812455,-73.85405319012062,POINT (-73.854053190121 40.748159481246)
70096298,2026-08-17T17:42:05.000,2026-08-17T18:38:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11231.0,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T18:38:14.000,06 BROOKLYN,39.0,Precinct 76,3003370027.0,BROOKLYN,984166.0,188346.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68364302931577,-74.00030286766025,POINT (-74.00030286766 40.683643029316)
70101962,2026-08-17T17:42:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Residential Address,,11435.0,148-06 90 AVENUE,90 AVENUE,148 ST,149 ST,,,ADDRESS,JAMAICA,,,Open,,,,12 QUEENS,27.0,Precinct 103,4096780036.0,QUEENS,1037767.0,195558.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.703276466431824,-73.8069838655071,POINT (-73.806983865507 40.703276466432)
70098849,2026-08-17T17:42:00.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11223.0,1810 EAST 2 STREET,EAST 2 STREET,WOODSIDE AVENUE,KINGS HIGHWAY,WOODSIDE AVENUE,KINGS HIGHWAY,ADDRESS,BROOKLYN,EAST 2 STREET,,In Progress,,,,15 BROOKLYN,44.0,Precinct 61,3066580031.0,BROOKLYN,992234.0,159827.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60536092751408,-73.97124690324634,POINT (-73.971246903246 40.605360927514)
70099140,2026-08-17T17:42:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Residential Address,,10309.0,70 BAYVIEW AVENUE,BAYVIEW AVENUE,FLORENCE PL,UNNAMED ST,,,ADDRESS,STATEN ISLAND,,,Open,,,,03 STATEN ISLAND,51.0,Precinct 123,5067510302.0,STATEN ISLAND,927224.0,130026.0,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.52338329428797,-74.20511832438191,POINT (-74.205118324382 40.523383294288)
70094363,2026-08-17T17:41:52.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,11368.0,104-09 ROOSEVELT AVENUE,ROOSEVELT AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,ADDRESS,CORONA,ROOSEVELT AVENUE,,In Progress,,,,03 QUEENS,21.0,Precinct 115,4017760066.0,QUEENS,1022643.0,212553.0,PHONE,Unspecified,QUEENS,,,,,,,,40.75000209042226,-73.86143350225437,POINT (-73.861433502254 40.750002090422)
70099599,2026-08-17T17:41:17.000,2026-08-17T18:36:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10036.0,506 WEST 42 STREET,WEST 42 STREET,10 AVENUE,AMTRAK-NORTHEAST LINE,10 AVENUE,AMTRAK-NORTHEAST LINE,ADDRESS,NEW YORK,WEST 42 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T18:36:14.000,04 MANHATTAN,3.0,Precinct 10,1010700034.0,MANHATTAN,985370.0,216100.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75982098000846,-73.99595714607615,POINT (-73.995957146076 40.759820980008)
70095582,2026-08-17T17:41:15.000,2026-08-17T18:05:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,10308.0,DRIGGS STREET,DRIGGS STREET,DRIGGS STREET,OSBORNE AVENUE,DRIGGS STREET,OSBORNE AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T18:05:25.000,03 STATEN ISLAND,51.0,Precinct 122,,STATEN ISLAND,942487.0,136382.0,PHONE,Unspecified,STATEN ISLAND,Car,,,,,,,40.54091427577951,-74.15025778005602,POINT (-74.150257780056 40.54091427578)
70099636,2026-08-17T17:41:14.000,2026-08-17T17:55:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11379.0,65-61 ADMIRAL AVENUE,ADMIRAL AVENUE,65 LANE,TERRACE COURT,65 LANE,TERRACE COURT,ADDRESS,MIDDLE VILLAGE,ADMIRAL AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T17:55:11.000,05 QUEENS,30.0,Precinct 104,4036040012.0,QUEENS,1013623.0,198231.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71072629794892,-73.89405061282635,POINT (-73.894050612826 40.710726297949)
70097450,2026-08-17T17:41:05.000,2026-08-17T19:59:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10469.0,2453 GUNTHER AVENUE,GUNTHER AVENUE,WARING AVENUE,MACE AVENUE,WARING AVENUE,MACE AVENUE,ADDRESS,BRONX,GUNTHER AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T19:59:55.000,11 BRONX,13.0,Precinct 49,,BRONX,1029572.0,253273.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86173425531906,-73.83615078779246,POINT (-73.836150787792 40.861734255319)
