unique_key,created_date,complaint_type,descriptor,status,agency,agency_name,incident_zip,city,borough,street_name,latitude,longitude,location
70101311,2026-08-17T18:47:01.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,10039.0,NEW YORK,MANHATTAN,FREDRICK DOUGLAS BOULEVARD,40.82616982377877,-73.93915941324948,POINT (-73.939159413249 40.826169823779)
70094359,2026-08-17T18:46:14.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11229.0,BROOKLYN,BROOKLYN,AVENUE S,40.60360493818978,-73.95604320180901,POINT (-73.956043201809 40.60360493819)
70092310,2026-08-17T18:45:34.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10451.0,BRONX,BRONX,3 AVENUE,40.8235095864918,-73.90904626352118,POINT (-73.909046263521 40.823509586492)
70098961,2026-08-17T18:45:24.000,Street Condition,Failed Street Repair,In Progress,DOT,Department of Transportation,10314.0,STATEN ISLAND,STATEN ISLAND,KIRSHON AVENUE,40.61479749477336,-74.16534296777687,POINT (-74.165342967777 40.614797494773)
70096521,2026-08-17T18:44:27.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,11102.0,ASTORIA,QUEENS,23 STREET,40.77247113345976,-73.9238968601743,POINT (-73.923896860174 40.77247113346)
70098461,2026-08-17T18:44:11.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11222.0,BROOKLYN,BROOKLYN,KINGSLAND AVENUE,40.72162919120048,-73.94100454571398,POINT (-73.941004545714 40.7216291912)
70091998,2026-08-17T18:43:43.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11428.0,QUEENS VILLAGE,QUEENS,92 AVENUE,40.7251838428832,-73.73819852407746,POINT (-73.738198524077 40.725183842883)
70095949,2026-08-17T18:42:38.000,Water Maintenance,Leak,In Progress,DEP,Department of Environmental Protection,11419.0,SOUTH RICHMOND HILL,QUEENS,110 STREET,40.68177303118129,-73.83085304995207,POINT (-73.830853049952 40.681773031181)
70100923,2026-08-17T18:42:14.000,Damaged Tree,Entire Tree Has Fallen Down,In Progress,DPR,Department of Parks and Recreation,10467.0,,BRONX,BAINBRIDGE AVENUE,40.88452273767353,-73.87760804413449,POINT (-73.877608044134 40.884522737674)
70097190,2026-08-17T18:41:56.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11426.0,QUEENS,QUEENS,JAMAICA AVENUE,40.72675692690736,-73.71410227778074,POINT (-73.714102277781 40.726756926907)
70097864,2026-08-17T18:41:56.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10030.0,NEW YORK,MANHATTAN,ADAM C POWELL BOULEVARD,40.8160658007736,-73.94313544165297,POINT (-73.943135441653 40.816065800774)
70098953,2026-08-17T18:41:12.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11357.0,WHITESTONE,QUEENS,CLINTONVILLE STREET,40.79347103402976,-73.81315087853007,POINT (-73.81315087853 40.79347103403)
70095973,2026-08-17T18:41:00.000,Water Maintenance,Fire Hydrant Running,Closed,DEP,Department of Environmental Protection,10032.0,,MANHATTAN,BROADWAY,40.83842627427918,-73.94168881621687,POINT (-73.941688816217 40.838426274279)
70095971,2026-08-17T18:39:34.000,Water Maintenance,Fire Hydrant Running,In Progress,DEP,Department of Environmental Protection,10033.0,NEW YORK,MANHATTAN,WEST 177 STREET,40.84737440259651,-73.93718460512773,POINT (-73.937184605128 40.847374402597)
70093748,2026-08-17T18:39:16.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10034.0,NEW YORK,MANHATTAN,SHERMAN AVENUE,40.86415063434545,-73.92447163197323,POINT (-73.924471631973 40.864150634345)
70092977,2026-08-17T18:39:07.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11412.0,QUEENS,QUEENS,116 ROAD,,,
70097845,2026-08-17T18:38:29.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10467.0,BRONX,BRONX,BRONX PARK EAST,40.86173680226171,-73.87054605865106,POINT (-73.870546058651 40.861736802262)
70101555,2026-08-17T18:37:53.000,Water Maintenance,Fire Hydrant Running,In Progress,DEP,Department of Environmental Protection,10032.0,NEW YORK,MANHATTAN,WEST 163 STREET,40.83737202875842,-73.94114404141492,POINT (-73.941144041415 40.837372028758)
70092910,2026-08-17T18:36:07.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,10304.0,,STATEN ISLAND,CANAL STREET,,,
70102727,2026-08-17T18:33:23.000,Illegal Dumping,Chronic Dumping,In Progress,DSNY,Department of Sanitation,10011.0,NEW YORK,MANHATTAN,9 AVENUE,40.74298470716151,-74.00386861089187,POINT (-74.003868610892 40.742984707162)
70098561,2026-08-17T18:33:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,,,BROOKLYN,,,,
70092243,2026-08-17T18:32:50.000,WATER LEAK,HEAVY FLOW,Open,HPD,Department of Housing Preservation and Development,10040.0,NEW YORK,MANHATTAN,ELLWOOD STREET,40.86135399525456,-73.92912757452417,POINT (-73.929127574524 40.861353995255)
70095028,2026-08-17T18:32:17.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,11230.0,BROOKLYN,BROOKLYN,OCEAN AVENUE,40.6222309961373,-73.95574275527346,POINT (-73.955742755273 40.622230996137)
70095128,2026-08-17T18:32:15.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10016.0,NEW YORK,MANHATTAN,EAST   37 STREET,40.74848604296725,-73.97879667343835,POINT (-73.978796673438 40.748486042967)
70099529,2026-08-17T18:32:10.000,Damaged Tree,Tree Alive - in Poor Condition,In Progress,DPR,Department of Parks and Recreation,11216.0,BROOKLYN,BROOKLYN,BERGEN STREET,40.67620570475375,-73.95210537662759,POINT (-73.952105376628 40.676205704754)
70093747,2026-08-17T18:32:09.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10031.0,NEW YORK,MANHATTAN,WEST  150 STREET,40.828833001037054,-73.94630435387784,POINT (-73.946304353878 40.828833001037)
70093117,2026-08-17T18:29:46.000,Sewer Maintenance,Catch Basin Search,In Progress,DEP,Department of Environmental Protection,11369.0,,QUEENS,24 AVENUE,40.76585227708937,-73.87776114457056,POINT (-73.877761144571 40.765852277089)
70096422,2026-08-17T18:29:35.000,Sidewalk Condition,Broken Sidewalk,In Progress,DOT,Department of Transportation,11434.0,JAMAICA,QUEENS,145 AVENUE,40.66393721324411,-73.7746859222416,POINT (-73.774685922242 40.663937213244)
70102081,2026-08-17T18:28:53.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10452.0,BRONX,BRONX,NELSON AVENUE,40.84540688916588,-73.92014486686253,POINT (-73.920144866863 40.845406889166)
70101954,2026-08-17T18:28:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,10457.0,BRONX,BRONX,EAST  182 STREET,40.85472514784386,-73.89601182796011,POINT (-73.89601182796 40.854725147844)
70097315,2026-08-17T18:27:56.000,Sewer Maintenance,Catch Basin Search,In Progress,DEP,Department of Environmental Protection,11432.0,JAMAICA,QUEENS,HILLSIDE AVENUE,40.71023150636731,-73.79418767927712,POINT (-73.794187679277 40.710231506367)
70094586,2026-08-17T18:27:55.000,Water Maintenance,Dirty Water,Closed,DEP,Department of Environmental Protection,10452.0,BRONX,BRONX,WEST 162 STREET,40.83172562406914,-73.93033716597853,POINT (-73.930337165979 40.831725624069)
70098491,2026-08-17T18:27:11.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11216.0,BROOKLYN,BROOKLYN,MACDONOUGH STREET,40.680896003154736,-73.94481545527344,POINT (-73.944815455273 40.680896003155)
70097213,2026-08-17T18:27:00.000,Traffic Signal Condition,Controller,Closed,DOT,Department of Transportation,11358.0,QUEENS,QUEENS,,40.75787299906427,-73.78849613580287,POINT (-73.788496135803 40.757872999064)
70094977,2026-08-17T18:26:59.000,Sidewalk Condition,Broken Sidewalk,In Progress,DOT,Department of Transportation,10458.0,BRONX,BRONX,EAST 189 STREET,40.85629169711044,-73.88379814654851,POINT (-73.883798146549 40.85629169711)
70101372,2026-08-17T18:26:55.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11365.0,QUEENS,QUEENS,UTOPIA PARKWAY,,,
70102104,2026-08-17T18:23:19.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11368.0,CORONA,QUEENS,57 AVENUE,40.738026417783495,-73.86117333497307,POINT (-73.861173334973 40.738026417783)
70095059,2026-08-17T18:23:19.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,11368.0,CORONA,QUEENS,57 AVENUE,40.738026417783495,-73.86117333497307,POINT (-73.861173334973 40.738026417783)
70095096,2026-08-17T18:22:22.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10452.0,BRONX,BRONX,NELSON AVENUE,40.84540688916588,-73.92014486686253,POINT (-73.920144866863 40.845406889166)
70092284,2026-08-17T18:22:15.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11209.0,BROOKLYN,BROOKLYN,FT HAMILTON PARKWAY,40.62229782377688,-74.02185127028054,POINT (-74.021851270281 40.622297823777)
70093688,2026-08-17T18:22:15.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11209.0,BROOKLYN,BROOKLYN,FT HAMILTON PARKWAY,40.62229782377688,-74.02185127028054,POINT (-74.021851270281 40.622297823777)
70096587,2026-08-17T18:22:13.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10031.0,NEW YORK,MANHATTAN,WEST  150 STREET,40.828833001037054,-73.94630435387784,POINT (-73.946304353878 40.828833001037)
70100662,2026-08-17T18:22:02.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,10456.0,BRONX,BRONX,EAGLE AVENUE,40.81950817438279,-73.90953947810873,POINT (-73.909539478109 40.819508174383)
70093146,2026-08-17T18:21:16.000,Water Maintenance,Fire Hydrant Running Full,In Progress,DEP,Department of Environmental Protection,10453.0,BRONX,BRONX,MT HOPE PLACE,40.84880129878156,-73.90802491612534,POINT (-73.908024916125 40.848801298782)
70093409,2026-08-17T18:20:35.000,Street Condition,Cave-in,In Progress,DOT,Department of Transportation,11215.0,BROOKLYN,BROOKLYN,7 AVENUE,40.66363254471018,-73.98428804649966,POINT (-73.9842880465 40.66363254471)
70102697,2026-08-17T18:20:31.000,Illegal Dumping,Removal Request,In Progress,DSNY,Department of Sanitation,11237.0,BROOKLYN,BROOKLYN,WILLOUGHBY AVENUE,40.70523702212777,-73.92182400122861,POINT (-73.921824001229 40.705237022128)
70097145,2026-08-17T18:19:51.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11101.0,LONG ISLAND CITY,QUEENS,11 STREET,40.74422870999823,-73.95102434566988,POINT (-73.95102434567 40.744228709998)
70099230,2026-08-17T18:19:27.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11208.0,BROOKLYN,BROOKLYN,CHESTNUT STREET,40.68383381438844,-73.87561834430197,POINT (-73.875618344302 40.683833814388)
70093717,2026-08-17T18:19:27.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11208.0,BROOKLYN,BROOKLYN,CHESTNUT STREET,40.68383381438844,-73.87561834430197,POINT (-73.875618344302 40.683833814388)
70092234,2026-08-17T18:19:09.000,WATER LEAK,SLOW LEAK,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   18 STREET,40.64639576247312,-73.96248699567796,POINT (-73.962486995678 40.646395762473)
70095089,2026-08-17T18:19:09.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   18 STREET,40.64639576247312,-73.96248699567796,POINT (-73.962486995678 40.646395762473)
70093732,2026-08-17T18:19:09.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,EAST   18 STREET,40.64639576247312,-73.96248699567796,POINT (-73.962486995678 40.646395762473)
70099855,2026-08-17T18:18:56.000,Dirty Condition,Syringes,In Progress,DSNY,Department of Sanitation,10035.0,NEW YORK,MANHATTAN,EAST 128 STREET,40.8057878764798,-73.9347747903375,POINT (-73.934774790337 40.80578787648)
70097135,2026-08-17T18:18:28.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11204.0,BROOKLYN,BROOKLYN,WEST 4 STREET,40.61184570872895,-73.97844388785074,POINT (-73.978443887851 40.611845708729)
70092870,2026-08-17T18:18:00.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,10474.0,BRONX,BRONX,HUNTS POINT AVENUE,40.81809576567971,-73.88884696858112,POINT (-73.888846968581 40.81809576568)
70097083,2026-08-17T18:17:21.000,Dirty Condition,Dirt or Gravel,In Progress,DSNY,Department of Sanitation,11435.0,JAMAICA,QUEENS,84 DRIVE,40.71103483310882,-73.81466607447933,POINT (-73.814666074479 40.711034833109)
70092247,2026-08-17T18:16:13.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,10460.0,BRONX,BRONX,WEST FARMS ROAD,40.83916144854979,-73.88059353846155,POINT (-73.880593538462 40.83916144855)
70093651,2026-08-17T18:16:13.000,WATER LEAK,SLOW LEAK,Open,HPD,Department of Housing Preservation and Development,10460.0,BRONX,BRONX,WEST FARMS ROAD,40.83916144854979,-73.88059353846155,POINT (-73.880593538462 40.83916144855)
70092283,2026-08-17T18:16:08.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,STRAUSS STREET,40.6606702449278,-73.91426749541519,POINT (-73.914267495415 40.660670244928)
70093746,2026-08-17T18:16:08.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,STRAUSS STREET,40.6606702449278,-73.91426749541519,POINT (-73.914267495415 40.660670244928)
70102056,2026-08-17T18:16:08.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,STRAUSS STREET,40.6606702449278,-73.91426749541519,POINT (-73.914267495415 40.660670244928)
70094364,2026-08-17T18:15:21.000,Dirty Condition,Trash,In Progress,DSNY,Department of Sanitation,11212.0,BROOKLYN,BROOKLYN,SARATOGA AVENUE,40.66191459973804,-73.91557789578077,POINT (-73.915577895781 40.661914599738)
70097189,2026-08-17T18:15:20.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11377.0,QUEENS,QUEENS,,40.73573030416021,-73.893231442684,POINT (-73.893231442684 40.73573030416)
70091782,2026-08-17T18:14:12.000,Water Maintenance,Fire Hydrant Leaking,Closed,DEP,Department of Environmental Protection,11363.0,LITTLE NECK,QUEENS,EAST DRIVE,40.77653470323571,-73.74891874031707,POINT (-73.748918740317 40.776534703236)
70097218,2026-08-17T18:14:00.000,Traffic Signal Condition,Veh Signal Head,Closed,DOT,Department of Transportation,11101.0,QUEENS,QUEENS,,40.74712042211251,-73.94238226542083,POINT (-73.942382265421 40.747120422113)
70097848,2026-08-17T18:13:09.000,WATER LEAK,DAMP SPOT,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,TENNIS COURT,40.64842698305939,-73.96273450648725,POINT (-73.962734506487 40.648426983059)
70100699,2026-08-17T18:13:09.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,11226.0,BROOKLYN,BROOKLYN,TENNIS COURT,40.64842698305939,-73.96273450648725,POINT (-73.962734506487 40.648426983059)
70092268,2026-08-17T18:13:00.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,STRAUSS STREET,40.6606702449278,-73.91426749541519,POINT (-73.914267495415 40.660670244928)
70100663,2026-08-17T18:13:00.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,STRAUSS STREET,40.6606702449278,-73.91426749541519,POINT (-73.914267495415 40.660670244928)
70094409,2026-08-17T18:11:51.000,Street Condition,Pothole,Open,DOT,Department of Transportation,11421.0,QUEENS,QUEENS,96 STREET,,,
70099233,2026-08-17T18:10:45.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11377.0,WOODSIDE,QUEENS,73 STREET,40.744394229255725,-73.89187867177995,POINT (-73.89187867178 40.744394229256)
70099246,2026-08-17T18:10:44.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11377.0,WOODSIDE,QUEENS,73 STREET,40.744394229255725,-73.89187867177995,POINT (-73.89187867178 40.744394229256)
70095978,2026-08-17T18:10:43.000,Sewer Maintenance,Manhole Overflow,Closed,DEP,Department of Environmental Protection,11221.0,BROOKLYN,BROOKLYN,CENTRAL AVENUE,40.69799569510665,-73.92499886319527,POINT (-73.924998863195 40.697995695107)
70093736,2026-08-17T18:10:42.000,UNSANITARY CONDITION,MOLD,Open,HPD,Department of Housing Preservation and Development,10065.0,NEW YORK,MANHATTAN,2 AVENUE,40.76328427150507,-73.96240311218375,POINT (-73.962403112184 40.763284271505)
70096486,2026-08-17T18:10:42.000,UNSANITARY CONDITION,SEWAGE,Open,HPD,Department of Housing Preservation and Development,10065.0,NEW YORK,MANHATTAN,2 AVENUE,40.76328427150507,-73.96240311218375,POINT (-73.962403112184 40.763284271505)
70094419,2026-08-17T18:08:00.000,Traffic Signal Condition,Ver Mesage Sign RTPI,Open,DOT,Department of Transportation,11232.0,BROOKLYN,BROOKLYN,,40.65375778993055,-74.00500228570807,POINT (-74.005002285708 40.653757789931)
70091761,2026-08-17T18:07:52.000,Water Maintenance,Fire Hydrant Defective,In Progress,DEP,Department of Environmental Protection,10307.0,STATEN ISLAND,STATEN ISLAND,FINLAY STREET,40.50661436122119,-74.24983389791824,POINT (-74.249833897918 40.506614361221)
70099128,2026-08-17T18:06:00.000,Sidewalk Condition,Broken Sidewalk,In Progress,DOT,Department of Transportation,10010.0,NEW YORK,MANHATTAN,SIXTH AVENUE,40.74239444945103,-73.99319029469811,POINT (-73.993190294698 40.742394449451)
70094600,2026-08-17T18:04:51.000,Sewer Maintenance,Backup,Closed,DEP,Department of Environmental Protection,10452.0,BRONX,BRONX,GERARD AVENUE,40.828922074250734,-73.92409246173344,POINT (-73.924092461733 40.828922074251)
70102120,2026-08-17T18:04:00.000,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,Open,HPD,Department of Housing Preservation and Development,10026.0,NEW YORK,MANHATTAN,WEST  112 STREET,40.8013789710106,-73.95612570720965,POINT (-73.95612570721 40.801378971011)
70094987,2026-08-17T18:03:00.000,Street Light Condition,Street Light Out,Open,DOT,Department of Transportation,11436.0,JAMAICA,QUEENS,VAN WYCK EXPRESSWAY,40.67632797304449,-73.80197494879005,POINT (-73.80197494879 40.676327973044)
70095945,2026-08-17T18:02:04.000,Water Maintenance,Water Main Break,Closed,DEP,Department of Environmental Protection,11355.0,,QUEENS,DELAWARE AVENUE,40.75814798502109,-73.81088928174933,POINT (-73.810889281749 40.758147985021)
70099232,2026-08-17T18:01:53.000,UNSANITARY CONDITION,PESTS,Open,HPD,Department of Housing Preservation and Development,11212.0,BROOKLYN,BROOKLYN,THOMAS S BOYLAND STREET,40.66989230128922,-73.91372933698824,POINT (-73.913729336988 40.669892301289)
